sku;ean;titulo;custo;imposto;embalagem;frete;outros
01026539;7900350826493;chinelo slide beira rio 8360.303 napa lezard (preto grecia 39);34,79;12;0;0;0
01026540;7900350826509;chinelo slide beira rio 8360.303 napa lezard (preto grecia 40);34,79;12;0;0;0
01026634;7900350558905;papete beira rio 8488.125 tira strass (89099 ouro rosado 34);50,17;12;0;0;0
01026635;7900350558912;papete beira rio 8488.125 tira strass (89099 ouro rosado 35);50,17;12;0;0;0
01026636;7900350558929;papete beira rio 8488.125 tira strass (89099 ouro rosado 36);50,17;12;0;0;0
01026637;7900350558943;papete beira rio 8488.125 tira strass (89099 ouro rosado 37);50,17;12;0;0;0
01026638;7900350558967;papete beira rio 8488.125 tira strass (89099 ouro rosado 38);50,17;12;0;0;0
01026639;7900350558974;papete beira rio 8488.125 tira strass (89099 ouro rosado 39);50,17;12;0;0;0
01026640;7900350558981;papete beira rio 8488.125 tira strass (89099 ouro rosado 40);50,17;12;0;0;0
01026641;7900350558998;papete beira rio 8488.125 tira strass (89099 ouro rosado 41);50,17;12;0;0;0
01026642;7900350559001;papete beira rio 8488.125 tira strass (89099 ouro rosado 42);50,17;12;0;0;0
01026734;7900350559032;papete beira rio 8488.125 tira strass (89101 black diamond 34);50,17;12;0;0;0
01026735;7900350559049;papete beira rio 8488.125 tira strass (89101 black diamond 35);50,17;12;0;0;0
01026736;7900350559056;papete beira rio 8488.125 tira strass (89101 black diamond 36);50,17;12;0;0;0
01026737;7900350559070;papete beira rio 8488.125 tira strass (89101 black diamond 37);50,17;12;0;0;0
01026738;7900350559094;papete beira rio 8488.125 tira strass (89101 black diamond 38);50,17;12;0;0;0
01026739;7900350559100;papete beira rio 8488.125 tira strass (89101 black diamond 39);50,17;12;0;0;0
01026740;7900350559117;papete beira rio 8488.125 tira strass (89101 black diamond 40);50,17;12;0;0;0
01026741;7900350559124;papete beira rio 8488.125 tira strass (89101 black diamond 41);50,17;12;0;0;0
01026742;7900350559131;papete beira rio 8488.125 tira strass (89101 black diamond 42);50,17;12;0;0;0
01027337;7900204583275;chinelo cartago 12339 napoles iv (bs187 cinza/azul 37/38);51,38;12;0;0;0
01027339;7900204583282;chinelo cartago 12339 napoles iv (bs187 cinza/azul 39);51,38;12;0;0;0
01027340;7900204583299;chinelo cartago 12339 napoles iv (bs187 cinza/azul 40);51,38;12;0;0;0
01027341;7900204583305;chinelo cartago 12339 napoles iv (bs187 cinza/azul 41);51,38;12;0;0;0
01027342;7900204583312;chinelo cartago 12339 napoles iv (bs187 cinza/azul 42);51,38;12;0;0;0
01027343;7900204583329;chinelo cartago 12339 napoles iv (bs187 cinza/azul 43/44);51,38;12;0;0;0
01027345;;chinelo cartago 12339 napoles iv (bs187 cinza/azul 45);51,38;12;0;0;0
01027523;7900204759519;chinelo kids ipanema 27324 jurassic park ii (bt998  verde/verde 23/24);15,41;12;0;0;0
01027525;7900204759502;chinelo kids ipanema 27324 jurassic park ii (bt998  verde/verde 25/26);15,41;12;0;0;0
01027527;7900204759496;chinelo kids ipanema 27324 jurassic park ii (bt998  verde/verde 27/28);15,41;12;0;0;0
01027529;7900204759489;chinelo kids ipanema 27324 jurassic park ii (bt998  verde/verde 29/30);15,41;12;0;0;0
01027531;7900204759472;chinelo kids ipanema 27324 jurassic park ii (bt998  verde/verde 31/32);15,41;12;0;0;0
01027533;7900204759465;chinelo kids ipanema 27324 jurassic park ii (bt998  verde/verde 33/34);15,41;12;0;0;0
01027535;7900204759458;chinelo kids ipanema 27324 jurassic park ii (bt998  verde/verde 35);15,41;12;0;0;0
01027536;7900204759441;chinelo kids ipanema 27324 jurassic park ii (bt998  verde/verde 36);15,41;12;0;0;0
01028217;7900204752756;sandalia zaxynina 19287 sweety (bt395 rosa dalia 17/18);25,68;12;0;0;0
01028219;7900204752763;sandalia zaxynina 19287 sweety (bt395 rosa dalia 19);25,68;12;0;0;0
01028220;7900204752770;sandalia zaxynina 19287 sweety (bt395 rosa dalia 20);25,68;12;0;0;0
01028221;7900204752787;sandalia zaxynina 19287 sweety (bt395 rosa dalia 21);25,68;12;0;0;0
01028222;7900204752794;sandalia zaxynina 19287 sweety (bt395 rosa dalia 22);25,68;12;0;0;0
01028223;7900204752800;sandalia zaxynina 19287 sweety (bt395 rosa dalia 23/24);25,68;12;0;0;0
01028225;7900204752817;sandalia zaxynina 19287 sweety (bt395 rosa dalia 25);25,68;12;0;0;0
01028226;7900204752824;sandalia zaxynina 19287 sweety (bt395 rosa dalia 26/27);25,68;12;0;0;0
01028333;7900204813990;sandalia grendha 19315 perolas (bu595 off white medio 33/34);25,68;12;0;0;0
01028335;7900204814003;sandalia grendha 19315 perolas (bu595 off white medio 35);25,68;12;0;0;0
01028336;7900204814010;sandalia grendha 19315 perolas (bu595 off white medio 36);25,68;12;0;0;0
01028337;7900204814027;sandalia grendha 19315 perolas (bu595 off white medio 37);25,68;12;0;0;0
01028338;7900204814034;sandalia grendha 19315 perolas (bu595 off white medio 38);25,68;12;0;0;0
01028339;7900204814041;sandalia grendha 19315 perolas (bu595 off white medio 39/40);25,68;12;0;0;0
01028433;7900204814058;sandalia grendha 19315 perolas (bu597 preto 33/34);25,68;12;0;0;0
01028435;7900204814065;sandalia grendha 19315 perolas (bu597 preto 35);25,68;12;0;0;0
01028436;7900204814072;sandalia grendha 19315 perolas (bu597 preto 36);25,68;12;0;0;0
01028437;7900204814089;sandalia grendha 19315 perolas (bu597 preto 37);25,68;12;0;0;0
01028438;7900204814096;sandalia grendha 19315 perolas (bu597 preto 38);25,68;12;0;0;0
01028439;7900204814102;sandalia grendha 19315 perolas (bu597 preto 39/40);25,68;12;0;0;0
01028533;7900204814171;sandalia grendha 19315 perolas (bu600 marrom pecan 33/34);25,68;12;0;0;0
01028535;7900204814188;sandalia grendha 19315 perolas (bu600 marrom pecan 35);25,68;12;0;0;0
01028536;7900204814195;sandalia grendha 19315 perolas (bu600 marrom pecan 36);25,68;12;0;0;0
01028537;7900204814201;sandalia grendha 19315 perolas (bu600 marrom pecan 37);25,68;12;0;0;0
01028538;7900204814218;sandalia grendha 19315 perolas (bu600 marrom pecan 38);25,68;12;0;0;0
01028539;7900204814225;sandalia grendha 19315 perolas (bu600 marrom pecan 39/40);25,68;12;0;0;0
01028923;7900204625074;chinelo kids ipanema 26790 turma cebolinha (br675 azul/preto 23/24);12,84;12;0;0;0
01028925;7900204625067;chinelo kids ipanema 26790 turma cebolinha (br675 azul/preto 25/26);12,84;12;0;0;0
01028927;7900204625050;chinelo kids ipanema 26790 turma cebolinha (br675 azul/preto 27/28);12,84;12;0;0;0
01028929;7900204625043;chinelo kids ipanema 26790 turma cebolinha (br675 azul/preto 29/30);12,84;12;0;0;0
01028931;;chinelo kids ipanema 26790 turma cebolinha (br675 azul/preto 31/32);12,84;12;0;0;0
01028933;7900204625029;chinelo kids ipanema 26790 turma cebolinha (br675 azul/preto 33/34);12,84;12;0;0;0
01029233;7900204727082;chinelo ipanema 27398 glow (bu033 off white 33/34);12,84;12;0;0;0
01029235;7900204727099;chinelo ipanema 27398 glow (bu033 off white 35);12,84;12;0;0;0
01029236;7900204727105;chinelo ipanema 27398 glow (bu033 off white 36);12,84;12;0;0;0
01029237;7900204727112;chinelo ipanema 27398 glow (bu033 off white 37);12,84;12;0;0;0
01029238;7900204727129;chinelo ipanema 27398 glow (bu033 off white 38);12,84;12;0;0;0
01029239;7900204727136;chinelo ipanema 27398 glow (bu033 off white 39/40);12,84;12;0;0;0
01029333;7900204609739;chinelo slide ipanema 27400 glow slide (br775 preto/preto 33/34);15,41;12;0;0;0
01029335;7900204609746;chinelo slide ipanema 27400 glow slide (br775 preto/preto 35);15,41;12;0;0;0
01029336;7900204609753;chinelo slide ipanema 27400 glow slide (br775 preto/preto 36);15,41;12;0;0;0
01029337;7900204609760;chinelo slide ipanema 27400 glow slide (br775 preto/preto 37);15,41;12;0;0;0
01029338;7900204609777;chinelo slide ipanema 27400 glow slide (br775 preto/preto 38);15,41;12;0;0;0
01029339;7900204609784;chinelo slide ipanema 27400 glow slide (br775 preto/preto 39/40);15,41;12;0;0;0
01029433;7900204609791;chinelo slide ipanema 27400 glow slide (br777 bege/ dourado 33/34);15,41;12;0;0;0
01029435;7900204609807;chinelo slide ipanema 27400 glow slide (br777 bege/ dourado 35);15,41;12;0;0;0
01029436;7900204609814;chinelo slide ipanema 27400 glow slide (br777 bege/ dourado 36);15,41;12;0;0;0
01029437;7900204609821;chinelo slide ipanema 27400 glow slide (br777 bege/ dourado 37);15,41;12;0;0;0
